year,severity,vv_db_anom_mean,vv_db_anom_std,vh_db_anom_mean,vh_db_anom_std,rvi_anom_mean,rvi_anom_std
2017,1,-0.522358687027641,0.5298694347670941,-0.16069080518639606,0.49477098627029636,0.05695588692374851,0.11447437008794317
2017,1,0.4794200658798218,0.32873893684434163,0.3070089817047119,0.4187428090352269,-0.03570055961608887,0.08308551083911316
2017,1,-1.3044395446777344,0.6645868414714721,-0.16020912594265407,0.36550602703963314,0.19709361924065483,0.1396715125684331
2017,1,-1.8961000442504883,0.41026782989501953,-0.9349517822265625,0.27078819274902344,0.17136120796203613,0.13808751106262207
2017,1,0.26733431020614873,0.7852159848230147,0.5492697658484271,0.7617089728242524,0.03752031208107424,0.13878519613142318
2017,1,0.9130725860595703,0.0,-1.006765365600586,0.0,-0.29343724250793457,0.0
2017,1,0.456533197256235,0.7598071059331742,0.2845548189603365,0.6330633539281281,-0.03388962012070876,0.12398632399194515
2017,1,0.3850841522216797,0.5299870336247869,0.6383525848388671,0.5647304885944271,0.029105496406555176,0.14689682265546394
2017,1,0.2913412347726138,0.6940877632381395,0.44341433947532055,0.6739779509022912,0.019121652411356122,0.14207845497306998
2017,1,0.8778965132577079,0.7289890039941116,0.7767317635672433,0.659858102349769,-0.026880392006465366,0.13431645883488746
2017,1,1.0109621683756511,0.6157982875970202,1.9802907307942708,0.512074091455365,0.14622739950815836,0.13206283291616497
2017,1,-0.044640186585878074,0.7665795380005822,0.22145266281931023,0.7001378606927684,0.03394570476130435,0.1600405609504633
2017,1,-0.314483642578125,0.7878494085410417,0.23660939931869507,0.6160032769954186,0.08992971479892731,0.09507718141307066
2017,1,0.1067342758178711,0.18059444427490234,-0.7579860687255859,0.06296920776367188,-0.141110360622406,0.0015535950660705566
2017,1,0.1641142103407118,0.6370482781279517,0.37814851240678266,0.6275738103717049,0.028746205146866616,0.12826869311507386
2017,1,-0.9492578506469727,0.0,-0.12187385559082031,0.0,0.13331961631774902,0.0
2017,1,0.0046844482421875,0.2660995067055336,-0.18970743815104166,0.6054461575401223,-0.03825571139653524,0.12434497985209765
2017,1,-0.7171767779758998,0.5515132602228896,-0.12216241019112724,0.5337703311817799,0.09028259345463344,0.16025648710822255
2017,1,-0.9154806137084961,0.0,-0.8262901306152344,0.0,0.009343385696411133,0.0
2017,1,-0.6561813354492188,0.0,0.3612403869628906,0.0,0.17895299196243286,0.0
2017,1,0.12558130942100335,0.6856477306391223,0.3397792595477144,0.6656337229763118,0.028251033183956935,0.13675222091034664
2017,1,0.4319579601287842,0.5995155992856829,-0.3323686122894287,0.672109318816357,-0.13257332146167755,0.125270484931623
2017,1,0.13117179535563048,0.7022776301526384,0.407346519173463,0.6858067246188413,0.03884921773912916,0.1435897415012013
2017,1,-0.004259319040808376,0.8780255031207336,0.21050620320409166,0.8976685110479451,0.029070058564456786,0.1504004595717397
2017,1,-0.8480272394906584,2.1437121608996823,-0.5704053559761455,1.8557027673356508,0.04024210349520754,0.15548672130879362
2017,1,0.06890079156676335,0.7791643471147935,0.3004206187689482,0.6137610457994803,0.03121512327621232,0.14855193368251013
2017,1,-0.5312506357828776,0.2691412834675641,0.43431727091471356,0.3356566096489427,0.17846578359603882,0.10409458876033101
2017,1,0.30789101123809814,0.9545162609316574,0.11497366428375244,0.49743767000669803,-0.031041525304317474,0.15815766682287918
2017,1,0.43123722076416016,0.6026781567680815,0.5219123628404405,0.4298100274577198,0.005476103888617622,0.10181403115286392
2017,1,0.01406412124633789,0.45311834007031077,-0.4318401336669922,0.22701985707024183,-0.07809747457504272,0.10229495341709728
2017,1,-0.3884429931640625,0.0,0.16382408142089844,0.0,0.08096557855606079,0.0
2017,1,0.2775009572505951,0.6991078773970721,0.2575685977935791,0.6191720975203217,-0.0102175772190094,0.11607818526176686
2017,1,0.32576458602301817,0.6919474736084992,0.45564912267997437,0.7448235127861002,0.014584781086377506,0.15256242514423612
